genename	protein_desc	Accession_Number	Molecular_Weight	SKMES1.PARP14m3.DMSO_SpC	SKMES1.PARP14m3.RBN011364_SpC	label	uniprotswissprot	entrez.id	spc.trt_ctrl.delta	spc.ctrl_fraction_delta	molweight	ctrl.binding	trt.binding	trt.fc.binding	trt.fc	gene.symbol.xref
CCDC97	Coiled-coil domain-containing protein 97 OS=Homo sapiens GN=CCDC97 PE=1 SV=1	sp|Q96F63|CCD97_HUMAN	39 kDa	0	2	skmes_parp14m3.adpr.msbio	Q96F63	90324	2	1	39	0.0256410256410256	2.02564102564103	79	201	CCDC97
CCT3	T-complex protein 1 subunit gamma OS=Homo sapiens GN=CCT3 PE=1 SV=4	sp|P49368|TCPG_HUMAN	61 kDa	29	38	skmes_parp14m3.adpr.msbio	P49368	7203	9	0.236842105263158	61	29.016393442623	38.0163934426229	1.31016949152542	1.31023784901758	CCT3
CCT4	T-complex protein 1 subunit delta OS=Homo sapiens GN=CCT4 PE=1 SV=4	sp|P50991|TCPD_HUMAN	58 kDa	6	3	skmes_parp14m3.adpr.msbio	P50991	10575	-3	-0.5	58	6.01724137931035	3.01724137931034	0.501432664756447	0.500831946755408	CCT4
CCT6A	T-complex protein 1 subunit zeta OS=Homo sapiens GN=CCT6A PE=1 SV=3	sp|P40227|TCPZ_HUMAN	58 kDa	4	0	skmes_parp14m3.adpr.msbio	P40227	908	-4	-1	58	4.01724137931035	0.0172413793103448	0.00429184549356223	0.00249376558603491	CCT6A
CCT7	T-complex protein 1 subunit eta OS=Homo sapiens GN=CCT7 PE=1 SV=2	sp|Q99832|TCPH_HUMAN	59 kDa	24	22	skmes_parp14m3.adpr.msbio	Q99832	10574	-2	-0.0833333333333333	59	24.0169491525424	22.0169491525424	0.916725476358504	0.916701374427322	CCT7
CDC20	Cell division cycle protein 20 homolog OS=Homo sapiens GN=CDC20 PE=1 SV=2	sp|Q12834|CDC20_HUMAN	55 kDa	14	13	skmes_parp14m3.adpr.msbio	Q12834	991	-1	-0.0714285714285714	55	14.0181818181818	13.0181818181818	0.928664072632944	0.928622412562455	CDC20
CDC42EP1	Cdc42 effector protein 1 OS=Homo sapiens GN=CDC42EP1 PE=1 SV=1	sp|Q00587|BORG5_HUMAN	40 kDa	12	10	skmes_parp14m3.adpr.msbio	Q00587	11135	-2	-0.166666666666667	40	12.025	10.025	0.833679833679834	0.833472106577852	CDC42EP1
CDC7	Cell division cycle 7-related protein kinase OS=Homo sapiens GN=CDC7 PE=1 SV=1	sp|O00311|CDC7_HUMAN	64 kDa	2	0	skmes_parp14m3.adpr.msbio	O00311	8317	-2	-1	64	2.015625	0.015625	0.00775193798449612	0.00497512437810945	CDC7
CDC73	Parafibromin OS=Homo sapiens GN=CDC73 PE=1 SV=1	sp|Q6P1J9|CDC73_HUMAN	61 kDa	28	22	skmes_parp14m3.adpr.msbio	Q6P1J9	79577	-6	-0.214285714285714	61	28.016393442623	22.016393442623	0.785839672322996	0.785790789003927	CDC73
CDK1	Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	sp|P06493|CDK1_HUMAN	34 kDa	15	17	skmes_parp14m3.adpr.msbio	P06493	983	2	0.117647058823529	34	15.0294117647059	17.0294117647059	1.13307240704501	1.13324450366422	CDK1
CDK11B	Cyclin-dependent kinase 11B OS=Homo sapiens GN=CDK11B PE=1 SV=3	sp|P21127|CD11B_HUMAN	93 kDa	11	8	skmes_parp14m3.adpr.msbio	P21127	984	-3	-0.272727272727273	93	11.010752688172	8.01075268817204	0.7275390625	0.727520435967302	CDK11B
CDK17	Cyclin-dependent kinase 17 OS=Homo sapiens GN=CDK17 PE=1 SV=2	sp|Q00537|CDK17_HUMAN	60 kDa	0	10	skmes_parp14m3.adpr.msbio	Q00537	5128	10	1	60	0.0166666666666667	10.0166666666667	601	1001	CDK17
CEBPZOS	Protein CEBPZOS OS=Homo sapiens GN=CEBPZOS PE=1 SV=2	sp|A8MTT3|CEBOS_HUMAN	9 kDa	3	3	skmes_parp14m3.adpr.msbio	A8MTT3	100505876	0	0	9	3.11111111111111	3.11111111111111	1	1	CEBPZOS
CENPF	Centromere protein F OS=Homo sapiens GN=CENPF PE=1 SV=2	sp|P49454|CENPF_HUMAN	368 kDa	11	0	skmes_parp14m3.adpr.msbio	P49454	1063	-11	-1	368	11.0027173913043	0.00271739130434783	0.000246974561620153	0.000908265213442325	CENPF
CEP131	Centrosomal protein of 131 kDa OS=Homo sapiens GN=CEP131 PE=1 SV=3	sp|Q9UPN4|CP131_HUMAN	122 kDa	0	3	skmes_parp14m3.adpr.msbio	Q9UPN4	22994	3	1	122	0.00819672131147541	3.00819672131148	367	301	CEP131
CETN3	Centrin-3 OS=Homo sapiens GN=CETN3 PE=1 SV=2	sp|O15182|CETN3_HUMAN	20 kDa	5	0	skmes_parp14m3.adpr.msbio	O15182	1070	-5	-1	20	5.05	0.05	0.0099009900990099	0.00199600798403194	CETN3
CFAP20	Cilia- and flagella-associated protein 20 OS=Homo sapiens GN=CFAP20 PE=1 SV=1	sp|Q9Y6A4|CFA20_HUMAN	23 kDa	6	0	skmes_parp14m3.adpr.msbio	Q9Y6A4	29105	-6	-1	23	6.04347826086957	0.0434782608695652	0.00719424460431655	0.00166389351081531	CFAP20
CFAP97	Cilia- and flagella-associated protein 97 OS=Homo sapiens GN=CFAP97 PE=1 SV=2	sp|Q9P2B7|CFA97_HUMAN	59 kDa	3	0	skmes_parp14m3.adpr.msbio	Q9P2B7	57587	-3	-1	59	3.01694915254237	0.0169491525423729	0.00561797752808989	0.00332225913621263	CFAP97
CFL1	Cofilin-1 OS=Homo sapiens GN=CFL1 PE=1 SV=3	sp|P23528|COF1_HUMAN	19 kDa	5	0	skmes_parp14m3.adpr.msbio	P23528	1072	-5	-1	19	5.05263157894737	0.0526315789473684	0.0104166666666667	0.00199600798403194	CFL1
CHCHD1	Coiled-coil-helix-coiled-coil-helix domain-containing protein 1 OS=Homo sapiens GN=CHCHD1 PE=1 SV=1	sp|Q96BP2|CHCH1_HUMAN	13 kDa	12	14	skmes_parp14m3.adpr.msbio	Q96BP2	118487	2	0.142857142857143	13	12.0769230769231	14.0769230769231	1.1656050955414	1.16652789342215	CHCHD1
CHCHD3	MICOS complex subunit MIC19 OS=Homo sapiens GN=CHCHD3 PE=1 SV=1	sp|Q9NX63|MIC19_HUMAN	26 kDa	3	0	skmes_parp14m3.adpr.msbio	Q9NX63	54927	-3	-1	26	3.03846153846154	0.0384615384615385	0.0126582278481013	0.00332225913621263	CHCHD3
CHCHD6	MICOS complex subunit MIC25 OS=Homo sapiens GN=CHCHD6 PE=1 SV=1	sp|Q9BRQ6|MIC25_HUMAN	26 kDa	2	0	skmes_parp14m3.adpr.msbio	Q9BRQ6	84303	-2	-1	26	2.03846153846154	0.0384615384615385	0.0188679245283019	0.00497512437810945	CHCHD6
CHD1	Chromodomain-helicase-DNA-binding protein 1 OS=Homo sapiens GN=CHD1 PE=1 SV=2	sp|O14646|CHD1_HUMAN	197 kDa	13	0	skmes_parp14m3.adpr.msbio	O14646	1105	-13	-1	197	13.005076142132	0.0050761421319797	0.00039032006245121	0.000768639508070715	CHD1
CHD1L	Chromodomain-helicase-DNA-binding protein 1-like OS=Homo sapiens GN=CHD1L PE=1 SV=2	sp|Q86WJ1|CHD1L_HUMAN	101 kDa	2	0	skmes_parp14m3.adpr.msbio	Q86WJ1	9557	-2	-1	101	2.00990099009901	0.0099009900990099	0.00492610837438424	0.00497512437810945	CHD1L
CHD8	Chromodomain-helicase-DNA-binding protein 8 OS=Homo sapiens GN=CHD8 PE=1 SV=5	sp|Q9HCK8|CHD8_HUMAN	291 kDa	88	37	skmes_parp14m3.adpr.msbio	Q9HCK8	57680	-51	-0.579545454545455	291	88.0034364261168	37.0034364261168	0.420477175992815	0.420520395409613	CHD8
CHD9	Chromodomain-helicase-DNA-binding protein 9 OS=Homo sapiens GN=CHD9 PE=1 SV=2	sp|Q3L8U1|CHD9_HUMAN	326 kDa	28	0	skmes_parp14m3.adpr.msbio	Q3L8U1	80205	-28	-1	326	28.0030674846626	0.00306748466257669	0.000109541023113156	0.000357015351660121	CHD9
CHERP	Calcium homeostasis endoplasmic reticulum protein OS=Homo sapiens GN=CHERP PE=1 SV=3	sp|Q8IWX8|CHERP_HUMAN	104 kDa	38	38	skmes_parp14m3.adpr.msbio	Q8IWX8	10523	0	0	104	38.0096153846154	38.0096153846154	1	1	CHERP
CHTF8	Chromosome transmission fidelity protein 8 homolog isoform 2 OS=Homo sapiens GN=CHTF8 PE=1 SV=1	sp|P0CG12|CTF8A_HUMAN	51 kDa	27	34	skmes_parp14m3.adpr.msbio	P0CG12	54921	7	0.205882352941176	51	27.0196078431373	34.0196078431373	1.25907111756168	1.2591632728619	CHTF8
CIRBP	Cold-inducible RNA-binding protein OS=Homo sapiens GN=CIRBP PE=1 SV=1	sp|Q14011|CIRBP_HUMAN	19 kDa	7	14	skmes_parp14m3.adpr.msbio	Q14011	1153	7	0.5	19	7.05263157894737	14.0526315789474	1.99253731343284	1.99857346647646	CIRBP
CISD1	CDGSH iron-sulfur domain-containing protein 1 OS=Homo sapiens GN=CISD1 PE=1 SV=1	sp|Q9NZ45|CISD1_HUMAN	12 kDa	0	4	skmes_parp14m3.adpr.msbio	Q9NZ45	55847	4	1	12	0.0833333333333333	4.08333333333333	49	401	CISD1
CISD2	CDGSH iron-sulfur domain-containing protein 2 OS=Homo sapiens GN=CISD2 PE=1 SV=1	sp|Q8N5K1|CISD2_HUMAN	15 kDa	8	7	skmes_parp14m3.adpr.msbio	Q8N5K1	493856	-1	-0.125	15	8.06666666666667	7.06666666666667	0.87603305785124	0.875156054931336	CISD2
CISD3	CDGSH iron-sulfur domain-containing protein 3, mitochondrial OS=Homo sapiens GN=CISD3 PE=1 SV=1	sp|P0C7P0|CISD3_HUMAN	14 kDa	12	17	skmes_parp14m3.adpr.msbio	P0C7P0	284106	5	0.294117647058824	14	12.0714285714286	17.0714285714286	1.41420118343195	1.41631973355537	CISD3
CIT	Citron Rho-interacting kinase OS=Homo sapiens GN=CIT PE=1 SV=2	sp|O14578|CTRO_HUMAN	231 kDa	5	0	skmes_parp14m3.adpr.msbio	O14578	11113	-5	-1	231	5.004329004329	0.00432900432900433	0.000865051903114187	0.00199600798403194	CIT
CKAP2L	Cytoskeleton-associated protein 2-like OS=Homo sapiens GN=CKAP2L PE=1 SV=4	sp|Q8IYA6|CKP2L_HUMAN	84 kDa	0	3	skmes_parp14m3.adpr.msbio	Q8IYA6	150468	3	1	84	0.0119047619047619	3.01190476190476	253	301	CKAP2L
CKAP4	Cytoskeleton-associated protein 4 OS=Homo sapiens GN=CKAP4 PE=1 SV=2	sp|Q07065|CKAP4_HUMAN	66 kDa	6	10	skmes_parp14m3.adpr.msbio	Q07065	10970	4	0.4	66	6.01515151515152	10.0151515151515	1.66498740554156	1.66555740432612	CKAP4
CKAP5	Cytoskeleton-associated protein 5 OS=Homo sapiens GN=CKAP5 PE=1 SV=3	sp|Q14008|CKAP5_HUMAN	226 kDa	10	0	skmes_parp14m3.adpr.msbio	Q14008	9793	-10	-1	226	10.0044247787611	0.00442477876106195	0.000442282176028306	0.000999000999000999	CKAP5
CLPX	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial OS=Homo sapiens GN=CLPX PE=1 SV=2	sp|O76031|CLPX_HUMAN	69 kDa	3	19	skmes_parp14m3.adpr.msbio	O76031	10845	16	0.842105263157895	69	3.01449275362319	19.0144927536232	6.30769230769231	6.3156146179402	CLPX
CLU	Clusterin OS=Homo sapiens GN=CLU PE=1 SV=1	sp|P10909|CLUS_HUMAN	52 kDa	2	0	skmes_parp14m3.adpr.msbio	P10909	1191	-2	-1	52	2.01923076923077	0.0192307692307692	0.00952380952380952	0.00497512437810945	CLU
CNOT1	CCR4-NOT transcription complex subunit 1 OS=Homo sapiens GN=CNOT1 PE=1 SV=2	sp|A5YKK6|CNOT1_HUMAN	267 kDa	26	7	skmes_parp14m3.adpr.msbio	A5YKK6	23019	-19	-0.730769230769231	267	26.0037453183521	7.00374531835206	0.269336021892554	0.269511726259131	CNOT1
CNP	2',3'-cyclic-nucleotide 3'-phosphodiesterase OS=Homo sapiens GN=CNP PE=1 SV=2	sp|P09543|CN37_HUMAN	48 kDa	6	0	skmes_parp14m3.adpr.msbio	P09543	1267	-6	-1	48	6.02083333333333	0.0208333333333333	0.00346020761245675	0.00166389351081531	CNP
COIL	Coilin OS=Homo sapiens GN=COIL PE=1 SV=1	sp|P38432|COIL_HUMAN	63 kDa	5	9	skmes_parp14m3.adpr.msbio	P38432	8161	4	0.444444444444444	63	5.01587301587302	9.01587301587302	1.79746835443038	1.79840319361277	COIL
COL18A1	Collagen alpha-1(XVIII) chain OS=Homo sapiens GN=COL18A1 PE=1 SV=5	sp|P39060|COIA1_HUMAN	178 kDa	3	0	skmes_parp14m3.adpr.msbio	P39060	80781	-3	-1	178	3.00561797752809	0.00561797752808989	0.00186915887850467	0.00332225913621263	COL18A1
COPA	Coatomer subunit alpha OS=Homo sapiens GN=COPA PE=1 SV=2	sp|P53621|COPA_HUMAN	138 kDa	9	0	skmes_parp14m3.adpr.msbio	P53621	1314	-9	-1	138	9.00724637681159	0.0072463768115942	0.00080450522928399	0.00110987791342952	COPA
COPB1	Coatomer subunit beta OS=Homo sapiens GN=COPB1 PE=1 SV=3	sp|P53618|COPB_HUMAN	107 kDa	18	5	skmes_parp14m3.adpr.msbio	P53618	1315	-13	-0.722222222222222	107	18.0093457943925	5.00934579439252	0.27815256875973	0.278178789561355	COPB1
COPG1	Coatomer subunit gamma-1 OS=Homo sapiens GN=COPG1 PE=1 SV=1	sp|Q9Y678|COPG1_HUMAN	98 kDa	9	10	skmes_parp14m3.adpr.msbio	Q9Y678	22820	1	0.1	98	9.01020408163265	10.0102040816327	1.11098527746319	1.11098779134295	COPG1
COPG2	Coatomer subunit gamma-2 OS=Homo sapiens GN=COPG2 PE=1 SV=1	sp|Q9UBF2|COPG2_HUMAN	98 kDa	0	3	skmes_parp14m3.adpr.msbio	Q9UBF2	26958	3	1	98	0.0102040816326531	3.01020408163265	295	301	COPG2
COX16	Cytochrome c oxidase assembly protein COX16 homolog, mitochondrial OS=Homo sapiens GN=COX16 PE=3 SV=1	sp|Q9P0S2|COX16_HUMAN	12 kDa	0	2	skmes_parp14m3.adpr.msbio	Q9P0S2	51241	2	1	12	0.0833333333333333	2.08333333333333	25	201	COX16
CPSF1	Cleavage and polyadenylation specificity factor subunit 1 OS=Homo sapiens GN=CPSF1 PE=1 SV=2	sp|Q10570|CPSF1_HUMAN	161 kDa	16	21	skmes_parp14m3.adpr.msbio	Q10570	29894	5	0.238095238095238	161	16.0062111801242	21.0062111801242	1.31237873496314	1.31230480949407	CPSF1
CPSF2	Cleavage and polyadenylation specificity factor subunit 2 OS=Homo sapiens GN=CPSF2 PE=1 SV=2	sp|Q9P2I0|CPSF2_HUMAN	88 kDa	0	4	skmes_parp14m3.adpr.msbio	Q9P2I0	53981	4	1	88	0.0113636363636364	4.01136363636364	353	401	CPSF2
CPSF3	Cleavage and polyadenylation specificity factor subunit 3 OS=Homo sapiens GN=CPSF3 PE=1 SV=1	sp|Q9UKF6|CPSF3_HUMAN	77 kDa	2	3	skmes_parp14m3.adpr.msbio	Q9UKF6	51692	1	0.333333333333333	77	2.01298701298701	3.01298701298701	1.49677419354839	1.49751243781095	CPSF3
CPSF6	Cleavage and polyadenylation specificity factor subunit 6 OS=Homo sapiens GN=CPSF6 PE=1 SV=2	sp|Q16630|CPSF6_HUMAN	59 kDa	42	51	skmes_parp14m3.adpr.msbio	Q16630	11052	9	0.176470588235294	59	42.0169491525424	51.0169491525424	1.21419927390077	1.21423470602238	CPSF6
CPSF7	Cleavage and polyadenylation specificity factor subunit 7 OS=Homo sapiens GN=CPSF7 PE=1 SV=1	sp|Q8N684|CPSF7_HUMAN	52 kDa	10	8	skmes_parp14m3.adpr.msbio	Q8N684	79869	-2	-0.2	52	10.0192307692308	8.01923076923077	0.800383877159309	0.8001998001998	CPSF7
CRABP2	Cellular retinoic acid-binding protein 2 OS=Homo sapiens GN=CRABP2 PE=1 SV=2	sp|P29373|RABP2_HUMAN	16 kDa	7	0	skmes_parp14m3.adpr.msbio	P29373	1382	-7	-1	16	7.0625	0.0625	0.00884955752212389	0.0014265335235378	CRABP2
CREBBP	CREB-binding protein OS=Homo sapiens GN=CREBBP PE=1 SV=3	sp|Q92793|CBP_HUMAN	265 kDa	40	0	skmes_parp14m3.adpr.msbio	Q92793	1387	-40	-1	265	40.0037735849057	0.00377358490566038	9.43307235166494e-05	0.000249937515621095	CREBBP
CRIPT	Cysteine-rich PDZ-binding protein OS=Homo sapiens GN=CRIPT PE=1 SV=1	sp|Q9P021|CRIPT_HUMAN	11 kDa	11	11	skmes_parp14m3.adpr.msbio	Q9P021	9419	0	0	11	11.0909090909091	11.0909090909091	1	1	CRIPT
CRTC3	CREB-regulated transcription coactivator 3 OS=Homo sapiens GN=CRTC3 PE=1 SV=2	sp|Q6UUV7|CRTC3_HUMAN	67 kDa	3	8	skmes_parp14m3.adpr.msbio	Q6UUV7	64784	5	0.625	67	3.01492537313433	8.01492537313433	2.65841584158416	2.66112956810631	CRTC3
CSNK1A1	Casein kinase I isoform alpha OS=Homo sapiens GN=CSNK1A1 PE=1 SV=2	sp|P48729|KC1A_HUMAN	39 kDa	21	33	skmes_parp14m3.adpr.msbio	P48729	1452	12	0.363636363636364	39	21.025641025641	33.025641025641	1.57073170731707	1.571156592099	CSNK1A1
CSNK1D	Casein kinase I isoform delta OS=Homo sapiens GN=CSNK1D PE=1 SV=2	sp|P48730|KC1D_HUMAN (+1)	47 kDa	7	0	skmes_parp14m3.adpr.msbio	P48730	1453	-7	-1	47	7.02127659574468	0.0212765957446809	0.00303030303030303	0.0014265335235378	CSNK1D
CSNK2A1	Casein kinase II subunit alpha OS=Homo sapiens GN=CSNK2A1 PE=1 SV=1	sp|P68400|CSK21_HUMAN (+1)	45 kDa	3	0	skmes_parp14m3.adpr.msbio	P68400	1457	-3	-1	45	3.02222222222222	0.0222222222222222	0.00735294117647059	0.00332225913621263	CSNK2A1
CSNK2A2	Casein kinase II subunit alpha' OS=Homo sapiens GN=CSNK2A2 PE=1 SV=1	sp|P19784|CSK22_HUMAN	41 kDa	5	0	skmes_parp14m3.adpr.msbio	P19784	1459	-5	-1	41	5.02439024390244	0.024390243902439	0.00485436893203884	0.00199600798403194	CSNK2A2
CST3	Cystatin-C OS=Homo sapiens GN=CST3 PE=1 SV=1	sp|P01034|CYTC_HUMAN	16 kDa	0	2	skmes_parp14m3.adpr.msbio	P01034	1471	2	1	16	0.0625	2.0625	33	201	CST3
CSTA	Cystatin-A OS=Homo sapiens GN=CSTA PE=1 SV=1	sp|P01040|CYTA_HUMAN	11 kDa	5	0	skmes_parp14m3.adpr.msbio	P01040	1475	-5	-1	11	5.09090909090909	0.0909090909090909	0.0178571428571429	0.00199600798403194	CSTA
CSTF2	Cleavage stimulation factor subunit 2 OS=Homo sapiens GN=CSTF2 PE=1 SV=1	sp|P33240|CSTF2_HUMAN	61 kDa	0	2	skmes_parp14m3.adpr.msbio	P33240	1478	2	1	61	0.0163934426229508	2.01639344262295	123	201	CSTF2
CTAG2	Cancer/testis antigen 2 OS=Homo sapiens GN=CTAG2 PE=1 SV=2	sp|O75638|CTAG2_HUMAN	21 kDa	10	6	skmes_parp14m3.adpr.msbio	O75638	30848	-4	-0.4	21	10.047619047619	6.04761904761905	0.601895734597156	0.6003996003996	CTAG2
CTGF	Connective tissue growth factor OS=Homo sapiens GN=CTGF PE=1 SV=2	sp|P29279|CTGF_HUMAN	38 kDa	6	4	skmes_parp14m3.adpr.msbio	P29279	1490	-2	-0.333333333333333	38	6.02631578947368	4.02631578947368	0.668122270742358	0.667221297836938	CCN2
CTSD	Cathepsin D OS=Homo sapiens GN=CTSD PE=1 SV=1	sp|P07339|CATD_HUMAN	45 kDa	8	0	skmes_parp14m3.adpr.msbio	P07339	1509	-8	-1	45	8.02222222222222	0.0222222222222222	0.00277008310249307	0.00124843945068664	CTSD
CTU1	Cytoplasmic tRNA 2-thiolation protein 1 OS=Homo sapiens GN=CTU1 PE=1 SV=1	sp|Q7Z7A3|CTU1_HUMAN	36 kDa	6	4	skmes_parp14m3.adpr.msbio	Q7Z7A3	90353	-2	-0.333333333333333	36	6.02777777777778	4.02777777777778	0.668202764976959	0.667221297836938	CTU1
CXorf56	UPF0428 protein CXorf56 OS=Homo sapiens GN=CXorf56 PE=1 SV=1	sp|Q9H5V9|CX056_HUMAN	26 kDa	12	11	skmes_parp14m3.adpr.msbio	Q9H5V9	63932	-1	-0.0833333333333333	26	12.0384615384615	11.0384615384615	0.916932907348243	0.916736053288926	NA
CYCS	Cytochrome c OS=Homo sapiens GN=CYCS PE=1 SV=2	sp|P99999|CYC_HUMAN	12 kDa	15	13	skmes_parp14m3.adpr.msbio	P99999	54205	-2	-0.133333333333333	12	15.0833333333333	13.0833333333333	0.867403314917127	0.866755496335776	CYCS
DBR1	Lariat debranching enzyme OS=Homo sapiens GN=DBR1 PE=1 SV=2	sp|Q9UK59|DBR1_HUMAN	62 kDa	12	8	skmes_parp14m3.adpr.msbio	Q9UK59	51163	-4	-0.333333333333333	62	12.0161290322581	8.01612903225806	0.667114093959732	0.666944213155704	DBR1
DCAF7	DDB1- and CUL4-associated factor 7 OS=Homo sapiens GN=DCAF7 PE=1 SV=1	sp|P61962|DCAF7_HUMAN	39 kDa	8	0	skmes_parp14m3.adpr.msbio	P61962	10238	-8	-1	39	8.02564102564103	0.0256410256410256	0.00319488817891374	0.00124843945068664	DCAF7
DCD	Dermcidin OS=Homo sapiens GN=DCD PE=1 SV=2	sp|P81605|DCD_HUMAN	11 kDa	5	2	skmes_parp14m3.adpr.msbio	P81605	117159	-3	-0.6	11	5.09090909090909	2.09090909090909	0.410714285714286	0.401197604790419	DCD
DCLK1	Serine/threonine-protein kinase DCLK1 OS=Homo sapiens GN=DCLK1 PE=1 SV=2	sp|O15075|DCLK1_HUMAN	82 kDa	4	0	skmes_parp14m3.adpr.msbio	O15075	9201	-4	-1	82	4.01219512195122	0.0121951219512195	0.00303951367781155	0.00249376558603491	DCLK1
DCTN1	Dynactin subunit 1 OS=Homo sapiens GN=DCTN1 PE=1 SV=3	sp|Q14203|DCTN1_HUMAN	142 kDa	3	0	skmes_parp14m3.adpr.msbio	Q14203	1639	-3	-1	142	3.00704225352113	0.00704225352112676	0.00234192037470726	0.00332225913621263	DCTN1
DDB1	DNA damage-binding protein 1 OS=Homo sapiens GN=DDB1 PE=1 SV=1	sp|Q16531|DDB1_HUMAN	127 kDa	15	3	skmes_parp14m3.adpr.msbio	Q16531	1642	-12	-0.8	127	15.007874015748	3.00787401574803	0.200419727177335	0.200532978014657	DDB1
DDOST	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens GN=DDOST PE=1 SV=4	sp|P39656|OST48_HUMAN	51 kDa	4	3	skmes_parp14m3.adpr.msbio	P39656	1650	-1	-0.25	51	4.01960784313725	3.01960784313725	0.751219512195122	0.750623441396509	DDOST
DDX1	ATP-dependent RNA helicase DDX1 OS=Homo sapiens GN=DDX1 PE=1 SV=2	sp|Q92499|DDX1_HUMAN	82 kDa	25	19	skmes_parp14m3.adpr.msbio	Q92499	1653	-6	-0.24	82	25.0121951219512	19.0121951219512	0.760117016089712	0.760095961615354	DDX1
DDX20	Probable ATP-dependent RNA helicase DDX20 OS=Homo sapiens GN=DDX20 PE=1 SV=2	sp|Q9UHI6|DDX20_HUMAN	92 kDa	7	0	skmes_parp14m3.adpr.msbio	Q9UHI6	11218	-7	-1	92	7.01086956521739	0.0108695652173913	0.00155038759689922	0.0014265335235378	DDX20
DDX3X	ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3	sp|O00571|DDX3X_HUMAN (+1)	73 kDa	5	0	skmes_parp14m3.adpr.msbio	O00571	1654	-5	-1	73	5.01369863013699	0.0136986301369863	0.00273224043715847	0.00199600798403194	DDX3X
DDX41	Probable ATP-dependent RNA helicase DDX41 OS=Homo sapiens GN=DDX41 PE=1 SV=2	sp|Q9UJV9|DDX41_HUMAN	70 kDa	5	0	skmes_parp14m3.adpr.msbio	Q9UJV9	51428	-5	-1	70	5.01428571428571	0.0142857142857143	0.00284900284900285	0.00199600798403194	DDX41
DDX42	ATP-dependent RNA helicase DDX42 OS=Homo sapiens GN=DDX42 PE=1 SV=1	sp|Q86XP3|DDX42_HUMAN	103 kDa	22	27	skmes_parp14m3.adpr.msbio	Q86XP3	11325	5	0.185185185185185	103	22.0097087378641	27.0097087378641	1.22717247463608	1.22716946842344	DDX42
DDX46	Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens GN=DDX46 PE=1 SV=2	sp|Q7L014|DDX46_HUMAN	117 kDa	88	91	skmes_parp14m3.adpr.msbio	Q7L014	9879	3	0.032967032967033	117	88.008547008547	91.008547008547	1.03408759832961	1.03408703556414	DDX46
DDX5	Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens GN=DDX5 PE=1 SV=1	sp|P17844|DDX5_HUMAN	69 kDa	52	36	skmes_parp14m3.adpr.msbio	P17844	1655	-16	-0.307692307692308	69	52.0144927536232	36.0144927536232	0.692393424352187	0.69236685252836	DDX5
DECR2	Peroxisomal 2,4-dienoyl-CoA reductase OS=Homo sapiens GN=DECR2 PE=1 SV=1	sp|Q9NUI1|DECR2_HUMAN	31 kDa	15	20	skmes_parp14m3.adpr.msbio	Q9NUI1	26063	5	0.25	31	15.0322580645161	20.0322580645161	1.33261802575107	1.33311125916056	DECR2
DGCR14	Protein DGCR14 OS=Homo sapiens GN=DGCR14 PE=1 SV=1	sp|Q96DF8|DGC14_HUMAN	53 kDa	2	0	skmes_parp14m3.adpr.msbio	Q96DF8	8220	-2	-1	53	2.0188679245283	0.0188679245283019	0.00934579439252336	0.00497512437810945	ESS2
DGCR8	Microprocessor complex subunit DGCR8 OS=Homo sapiens GN=DGCR8 PE=1 SV=1	sp|Q8WYQ5|DGCR8_HUMAN	86 kDa	2	2	skmes_parp14m3.adpr.msbio	Q8WYQ5	54487	0	0	86	2.01162790697674	2.01162790697674	1	1	DGCR8
DHCR7	7-dehydrocholesterol reductase OS=Homo sapiens GN=DHCR7 PE=1 SV=1	sp|Q9UBM7|DHCR7_HUMAN	54 kDa	4	0	skmes_parp14m3.adpr.msbio	Q9UBM7	1717	-4	-1	54	4.01851851851852	0.0185185185185185	0.00460829493087558	0.00249376558603491	DHCR7
DHRS7B	Dehydrogenase/reductase SDR family member 7B OS=Homo sapiens GN=DHRS7B PE=1 SV=2	sp|Q6IAN0|DRS7B_HUMAN	35 kDa	2	0	skmes_parp14m3.adpr.msbio	Q6IAN0	25979	-2	-1	35	2.02857142857143	0.0285714285714286	0.0140845070422535	0.00497512437810945	DHRS7B
DHX15	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 OS=Homo sapiens GN=DHX15 PE=1 SV=2	sp|O43143|DHX15_HUMAN	91 kDa	30	20	skmes_parp14m3.adpr.msbio	O43143	1665	-10	-0.333333333333333	91	30.010989010989	20.010989010989	0.666788722079824	0.666777740753082	DHX15
DHX9	ATP-dependent RNA helicase A OS=Homo sapiens GN=DHX9 PE=1 SV=4	sp|Q08211|DHX9_HUMAN	141 kDa	18	10	skmes_parp14m3.adpr.msbio	Q08211	1660	-8	-0.444444444444444	141	18.0070921985816	10.0070921985816	0.555730602599449	0.555802332037757	DHX9
