genename	protein_desc	Accession_Number	Molecular_Weight	SKMES1.AF1521.DMSO_SpC	SKMES1.AF1521.Dox_SpC	label	uniprotswissprot	entrez.id	spc.trt_ctrl.delta	spc.ctrl_fraction_delta	molweight	ctrl.binding	trt.binding	trt.fc.binding	trt.fc	gene.symbol.xref
CAPN1	Calpain-1 catalytic subunit OS=Homo sapiens GN=CAPN1 PE=1 SV=1	sp|P07384|CAN1_HUMAN	82 kDa	12	18	skmes_dox.adpr.msbio	P07384	823	6	0.333333333333333	82	12.0121951219512	18.0121951219512	1.4994923857868	1.49958368026644	CAPN1
CAPN2	Calpain-2 catalytic subunit OS=Homo sapiens GN=CAPN2 PE=1 SV=6	sp|P17655|CAN2_HUMAN	80 kDa	2	4	skmes_dox.adpr.msbio	P17655	824	2	0.5	80	2.0125	4.0125	1.99378881987578	1.99502487562189	CAPN2
CAPNS1	Calpain small subunit 1 OS=Homo sapiens GN=CAPNS1 PE=1 SV=1	sp|P04632|CPNS1_HUMAN	28 kDa	9	13	skmes_dox.adpr.msbio	P04632	826	4	0.307692307692308	28	9.03571428571429	13.0357142857143	1.44268774703557	1.44395116537181	CAPNS1
CARD6	Caspase recruitment domain-containing protein 6 OS=Homo sapiens GN=CARD6 PE=1 SV=2	sp|Q9BX69|CARD6_HUMAN	116 kDa	2	3	skmes_dox.adpr.msbio	Q9BX69	84674	1	0.333333333333333	116	2.00862068965517	3.00862068965517	1.49785407725322	1.49751243781095	CARD6
CAT	Catalase OS=Homo sapiens GN=CAT PE=1 SV=3	sp|P04040|CATA_HUMAN	60 kDa	4	4	skmes_dox.adpr.msbio	P04040	847	0	0	60	4.01666666666667	4.01666666666667	1	1	CAT
CBR1	Carbonyl reductase [NADPH] 1 OS=Homo sapiens GN=CBR1 PE=1 SV=3	sp|P16152|CBR1_HUMAN	30 kDa	151	181	skmes_dox.adpr.msbio	P16152	873	30	0.165745856353591	30	151.033333333333	181.033333333333	1.19863164864268	1.19866234024237	CBR1
CBR3	Carbonyl reductase [NADPH] 3 OS=Homo sapiens GN=CBR3 PE=1 SV=3	sp|O75828|CBR3_HUMAN	31 kDa	11	16	skmes_dox.adpr.msbio	O75828	874	5	0.3125	31	11.0322580645161	16.0322580645161	1.45321637426901	1.45413260672116	CBR3
CBX5	Chromobox protein homolog 5 OS=Homo sapiens GN=CBX5 PE=1 SV=1	sp|P45973|CBX5_HUMAN	22 kDa	23	27	skmes_dox.adpr.msbio	P45973	23468	4	0.148148148148148	22	23.0454545454545	27.0454545454545	1.17357001972387	1.17383746197306	CBX5
CCAR2	Cell cycle and apoptosis regulator protein 2 OS=Homo sapiens GN=CCAR2 PE=1 SV=2	sp|Q8N163|CCAR2_HUMAN	103 kDa	0	3	skmes_dox.adpr.msbio	Q8N163	57805	3	1	103	0.00970873786407767	3.00970873786408	310	301	CCAR2
CCDC124	Coiled-coil domain-containing protein 124 OS=Homo sapiens GN=CCDC124 PE=1 SV=1	sp|Q96CT7|CC124_HUMAN	26 kDa	6	2	skmes_dox.adpr.msbio	Q96CT7	115098	-4	-0.666666666666667	26	6.03846153846154	2.03846153846154	0.337579617834395	0.334442595673877	CCDC124
CCDC134	Coiled-coil domain-containing protein 134 OS=Homo sapiens GN=CCDC134 PE=1 SV=1	sp|Q9H6E4|CC134_HUMAN	27 kDa	0	2	skmes_dox.adpr.msbio	Q9H6E4	79879	2	1	27	0.037037037037037	2.03703703703704	55	201	CCDC134
CCNK	Cyclin-K OS=Homo sapiens GN=CCNK PE=1 SV=2	sp|O75909|CCNK_HUMAN	64 kDa	12	12	skmes_dox.adpr.msbio	O75909	8812	0	0	64	12.015625	12.015625	1	1	CCNK
CCNT1	Cyclin-T1 OS=Homo sapiens GN=CCNT1 PE=1 SV=1	sp|O60563|CCNT1_HUMAN	81 kDa	4	4	skmes_dox.adpr.msbio	O60563	904	0	0	81	4.01234567901235	4.01234567901235	1	1	CCNT1
CCT3	T-complex protein 1 subunit gamma OS=Homo sapiens GN=CCT3 PE=1 SV=4	sp|P49368|TCPG_HUMAN	61 kDa	0	5	skmes_dox.adpr.msbio	P49368	7203	5	1	61	0.0163934426229508	5.01639344262295	306	501	CCT3
CD109	CD109 antigen OS=Homo sapiens GN=CD109 PE=1 SV=2	sp|Q6YHK3|CD109_HUMAN	162 kDa	5	9	skmes_dox.adpr.msbio	Q6YHK3	135228	4	0.444444444444444	162	5.00617283950617	9.00617283950617	1.79901356350185	1.79840319361277	CD109
CD2BP2	CD2 antigen cytoplasmic tail-binding protein 2 OS=Homo sapiens GN=CD2BP2 PE=1 SV=1	sp|O95400|CD2B2_HUMAN	38 kDa	0	3	skmes_dox.adpr.msbio	O95400	10421	3	1	38	0.0263157894736842	3.02631578947368	115	301	CD2BP2
CD44	CD44 antigen OS=Homo sapiens GN=CD44 PE=1 SV=3	sp|P16070|CD44_HUMAN	82 kDa	2	0	skmes_dox.adpr.msbio	P16070	960	-2	-1	82	2.01219512195122	0.0121951219512195	0.00606060606060606	0.00497512437810945	CD44
CDC42	Cell division control protein 42 homolog OS=Homo sapiens GN=CDC42 PE=1 SV=2	sp|P60953|CDC42_HUMAN	21 kDa	7	6	skmes_dox.adpr.msbio	P60953	998	-1	-0.142857142857143	21	7.04761904761905	6.04761904761905	0.858108108108108	0.85734664764622	CDC42
CDC42BPB	Serine/threonine-protein kinase MRCK beta OS=Homo sapiens GN=CDC42BPB PE=1 SV=2	sp|Q9Y5S2|MRCKB_HUMAN	194 kDa	4	7	skmes_dox.adpr.msbio	Q9Y5S2	9578	3	0.428571428571429	194	4.00515463917526	7.00515463917526	1.74903474903475	1.74812967581047	CDC42BPB
CDC73	Parafibromin OS=Homo sapiens GN=CDC73 PE=1 SV=1	sp|Q6P1J9|CDC73_HUMAN	61 kDa	0	3	skmes_dox.adpr.msbio	Q6P1J9	79577	3	1	61	0.0163934426229508	3.01639344262295	184	301	CDC73
CDK11B	Cyclin-dependent kinase 11B OS=Homo sapiens GN=CDK11B PE=1 SV=3	sp|P21127|CD11B_HUMAN	93 kDa	43	49	skmes_dox.adpr.msbio	P21127	984	6	0.122448979591837	93	43.010752688172	49.010752688172	1.1395	1.13950244129272	CDK11B
CDK17	Cyclin-dependent kinase 17 OS=Homo sapiens GN=CDK17 PE=1 SV=2	sp|Q00537|CDK17_HUMAN	60 kDa	3	0	skmes_dox.adpr.msbio	Q00537	5128	-3	-1	60	3.01666666666667	0.0166666666666667	0.00552486187845304	0.00332225913621263	CDK17
CDK9	Cyclin-dependent kinase 9 OS=Homo sapiens GN=CDK9 PE=1 SV=3	sp|P50750|CDK9_HUMAN	43 kDa	6	9	skmes_dox.adpr.msbio	P50750	1025	3	0.333333333333333	43	6.02325581395349	9.02325581395349	1.4980694980695	1.49916805324459	CDK9
CEBPZOS	Protein CEBPZOS OS=Homo sapiens GN=CEBPZOS PE=1 SV=2	sp|A8MTT3|CEBOS_HUMAN	9 kDa	4	3	skmes_dox.adpr.msbio	A8MTT3	100505876	-1	-0.25	9	4.11111111111111	3.11111111111111	0.756756756756757	0.750623441396509	CEBPZOS
CFAP20	Cilia- and flagella-associated protein 20 OS=Homo sapiens GN=CFAP20 PE=1 SV=1	sp|Q9Y6A4|CFA20_HUMAN	23 kDa	18	19	skmes_dox.adpr.msbio	Q9Y6A4	29105	1	0.0526315789473684	23	18.0434782608696	19.0434782608696	1.05542168674699	1.05552470849528	CFAP20
CFL1	Cofilin-1 OS=Homo sapiens GN=CFL1 PE=1 SV=3	sp|P23528|COF1_HUMAN (+1)	19 kDa	0	2	skmes_dox.adpr.msbio	P23528	1072	2	1	19	0.0526315789473684	2.05263157894737	39	201	CFL1
CGB1	Choriogonadotropin subunit beta variant 1 OS=Homo sapiens GN=CGB1 PE=2 SV=3	sp|A6NKQ9|CGB1_HUMAN (+3)	20 kDa	3	0	skmes_dox.adpr.msbio	A6NKQ9	114335	-3	-1	20	3.05	0.05	0.0163934426229508	0.00332225913621263	CGB1
CGGBP1	CGG triplet repeat-binding protein 1 OS=Homo sapiens GN=CGGBP1 PE=1 SV=2	sp|Q9UFW8|CGBP1_HUMAN	19 kDa	3	7	skmes_dox.adpr.msbio	Q9UFW8	8545	4	0.571428571428571	19	3.05263157894737	7.05263157894737	2.31034482758621	2.32890365448505	CGGBP1
CHERP	Calcium homeostasis endoplasmic reticulum protein OS=Homo sapiens GN=CHERP PE=1 SV=3	sp|Q8IWX8|CHERP_HUMAN	104 kDa	37	36	skmes_dox.adpr.msbio	Q8IWX8	10523	-1	-0.027027027027027	104	37.0096153846154	36.0096153846154	0.972979994803845	0.972980275601189	CHERP
CHID1	Chitinase domain-containing protein 1 OS=Homo sapiens GN=CHID1 PE=1 SV=1	sp|Q9BWS9|CHID1_HUMAN	45 kDa	3	2	skmes_dox.adpr.msbio	Q9BWS9	66005	-1	-0.333333333333333	45	3.02222222222222	2.02222222222222	0.669117647058823	0.667774086378737	CHID1
CHMP1A	Charged multivesicular body protein 1a OS=Homo sapiens GN=CHMP1A PE=1 SV=1	sp|Q9HD42|CHM1A_HUMAN	22 kDa	0	3	skmes_dox.adpr.msbio	Q9HD42	5119	3	1	22	0.0454545454545455	3.04545454545455	67	301	CHMP1A
CHMP1B	Charged multivesicular body protein 1b OS=Homo sapiens GN=CHMP1B PE=1 SV=1	sp|Q7LBR1|CHM1B_HUMAN	22 kDa	9	9	skmes_dox.adpr.msbio	Q7LBR1	57132	0	0	22	9.04545454545454	9.04545454545454	1	1	CHMP1B
CISD3	CDGSH iron-sulfur domain-containing protein 3, mitochondrial OS=Homo sapiens GN=CISD3 PE=1 SV=1	sp|P0C7P0|CISD3_HUMAN	14 kDa	8	9	skmes_dox.adpr.msbio	P0C7P0	284106	1	0.111111111111111	14	8.07142857142857	9.07142857142857	1.12389380530973	1.12484394506866	CISD3
CKAP4	Cytoskeleton-associated protein 4 OS=Homo sapiens GN=CKAP4 PE=1 SV=2	sp|Q07065|CKAP4_HUMAN	66 kDa	0	5	skmes_dox.adpr.msbio	Q07065	10970	5	1	66	0.0151515151515152	5.01515151515152	331	501	CKAP4
CKAP5	Cytoskeleton-associated protein 5 OS=Homo sapiens GN=CKAP5 PE=1 SV=3	sp|Q14008|CKAP5_HUMAN	226 kDa	15	7	skmes_dox.adpr.msbio	Q14008	9793	-8	-0.533333333333333	226	15.0044247787611	7.00442477876106	0.46682394573872	0.467021985343105	CKAP5
CLASP1	CLIP-associating protein 1 OS=Homo sapiens GN=CLASP1 PE=1 SV=1	sp|Q7Z460|CLAP1_HUMAN	169 kDa	9	7	skmes_dox.adpr.msbio	Q7Z460	23332	-2	-0.222222222222222	169	9.00591715976331	7.00591715976331	0.777923784494087	0.778024417314095	CLASP1
CLASP2	CLIP-associating protein 2 OS=Homo sapiens GN=CLASP2 PE=1 SV=2	sp|O75122|CLAP2_HUMAN	141 kDa	8	0	skmes_dox.adpr.msbio	O75122	23122	-8	-1	141	8.00709219858156	0.00709219858156028	0.000885739592559787	0.00124843945068664	CLASP2
CLINT1	Clathrin interactor 1 OS=Homo sapiens GN=CLINT1 PE=1 SV=1	sp|Q14677|EPN4_HUMAN	68 kDa	4	3	skmes_dox.adpr.msbio	Q14677	9685	-1	-0.25	68	4.01470588235294	3.01470588235294	0.750915750915751	0.750623441396509	CLINT1
CLP1	Polyribonucleotide 5'-hydroxyl-kinase Clp1 OS=Homo sapiens GN=CLP1 PE=1 SV=1	sp|Q92989|CLP1_HUMAN	48 kDa	5	11	skmes_dox.adpr.msbio	Q92989	10978	6	0.545454545454545	48	5.02083333333333	11.0208333333333	2.19502074688797	2.19760479041916	CLP1
CLPX	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial OS=Homo sapiens GN=CLPX PE=1 SV=2	sp|O76031|CLPX_HUMAN	69 kDa	0	2	skmes_dox.adpr.msbio	O76031	10845	2	1	69	0.0144927536231884	2.01449275362319	139	201	CLPX
CLSPN	Claspin OS=Homo sapiens GN=CLSPN PE=1 SV=3	sp|Q9HAW4|CLSPN_HUMAN	151 kDa	0	3	skmes_dox.adpr.msbio	Q9HAW4	63967	3	1	151	0.00662251655629139	3.00662251655629	454	301	CLSPN
CLTC	Clathrin heavy chain 1 OS=Homo sapiens GN=CLTC PE=1 SV=5	sp|Q00610|CLH1_HUMAN	192 kDa	0	2	skmes_dox.adpr.msbio	Q00610	1213	2	1	192	0.00520833333333333	2.00520833333333	385	201	CLTC
CNOT1	CCR4-NOT transcription complex subunit 1 OS=Homo sapiens GN=CNOT1 PE=1 SV=2	sp|A5YKK6|CNOT1_HUMAN	267 kDa	4	8	skmes_dox.adpr.msbio	A5YKK6	23019	4	0.5	267	4.00374531835206	8.00374531835206	1.99906454630496	1.99750623441397	CNOT1
CNP	2',3'-cyclic-nucleotide 3'-phosphodiesterase OS=Homo sapiens GN=CNP PE=1 SV=2	sp|P09543|CN37_HUMAN	48 kDa	0	4	skmes_dox.adpr.msbio	P09543	1267	4	1	48	0.0208333333333333	4.02083333333333	193	401	CNP
COL4A1	Collagen alpha-1(IV) chain OS=Homo sapiens GN=COL4A1 PE=1 SV=3	sp|P02462|CO4A1_HUMAN	161 kDa	2	0	skmes_dox.adpr.msbio	P02462	1282	-2	-1	161	2.00621118012422	0.0062111801242236	0.00309597523219814	0.00497512437810945	COL4A1
COMT	Catechol O-methyltransferase OS=Homo sapiens GN=COMT PE=1 SV=2	sp|P21964|COMT_HUMAN	30 kDa	3	0	skmes_dox.adpr.msbio	P21964	1312	-3	-1	30	3.03333333333333	0.0333333333333333	0.010989010989011	0.00332225913621263	COMT
COPA	Coatomer subunit alpha OS=Homo sapiens GN=COPA PE=1 SV=2	sp|P53621|COPA_HUMAN	138 kDa	20	26	skmes_dox.adpr.msbio	P53621	1314	6	0.230769230769231	138	20.0072463768116	26.0072463768116	1.29989134371604	1.29985007496252	COPA
COPB1	Coatomer subunit beta OS=Homo sapiens GN=COPB1 PE=1 SV=3	sp|P53618|COPB_HUMAN	107 kDa	5	13	skmes_dox.adpr.msbio	P53618	1315	8	0.615384615384615	107	5.00934579439252	13.0093457943925	2.59701492537313	2.59680638722555	COPB1
COPB2	Coatomer subunit beta' OS=Homo sapiens GN=COPB2 PE=1 SV=2	sp|P35606|COPB2_HUMAN	102 kDa	6	8	skmes_dox.adpr.msbio	P35606	9276	2	0.25	102	6.00980392156863	8.00980392156863	1.33278955954323	1.33277870216306	COPB2
COPG1	Coatomer subunit gamma-1 OS=Homo sapiens GN=COPG1 PE=1 SV=1	sp|Q9Y678|COPG1_HUMAN	98 kDa	3	5	skmes_dox.adpr.msbio	Q9Y678	22820	2	0.4	98	3.01020408163265	5.01020408163265	1.66440677966102	1.66445182724253	COPG1
CORO1C	Coronin-1C OS=Homo sapiens GN=CORO1C PE=1 SV=1	sp|Q9ULV4|COR1C_HUMAN	53 kDa	3	3	skmes_dox.adpr.msbio	Q9ULV4	23603	0	0	53	3.0188679245283	3.0188679245283	1	1	CORO1C
CPSF4	Cleavage and polyadenylation specificity factor subunit 4 OS=Homo sapiens GN=CPSF4 PE=1 SV=1	sp|O95639|CPSF4_HUMAN	30 kDa	0	4	skmes_dox.adpr.msbio	O95639	10898	4	1	30	0.0333333333333333	4.03333333333333	121	401	CPSF4
CPSF6	Cleavage and polyadenylation specificity factor subunit 6 OS=Homo sapiens GN=CPSF6 PE=1 SV=2	sp|Q16630|CPSF6_HUMAN	59 kDa	42	40	skmes_dox.adpr.msbio	Q16630	11052	-2	-0.0476190476190476	59	42.0169491525424	40.0169491525424	0.952400161355385	0.952392287550583	CPSF6
CPSF7	Cleavage and polyadenylation specificity factor subunit 7 OS=Homo sapiens GN=CPSF7 PE=1 SV=1	sp|Q8N684|CPSF7_HUMAN	52 kDa	36	32	skmes_dox.adpr.msbio	Q8N684	79869	-4	-0.111111111111111	52	36.0192307692308	32.0192307692308	0.88894821142552	0.888919744515412	CPSF7
CPT2	Carnitine O-palmitoyltransferase 2, mitochondrial OS=Homo sapiens GN=CPT2 PE=1 SV=2	sp|P23786|CPT2_HUMAN	74 kDa	3	6	skmes_dox.adpr.msbio	P23786	1376	3	0.5	74	3.01351351351351	6.01351351351351	1.99551569506726	1.99667774086379	CPT2
CRAT	Carnitine O-acetyltransferase OS=Homo sapiens GN=CRAT PE=1 SV=5	sp|P43155|CACP_HUMAN	71 kDa	0	3	skmes_dox.adpr.msbio	P43155	1384	3	1	71	0.0140845070422535	3.01408450704225	214	301	CRAT
CREBBP	CREB-binding protein OS=Homo sapiens GN=CREBBP PE=1 SV=3	sp|Q92793|CBP_HUMAN	265 kDa	0	11	skmes_dox.adpr.msbio	Q92793	1387	11	1	265	0.00377358490566038	11.0037735849057	2916	1101	CREBBP
CRIPT	Cysteine-rich PDZ-binding protein OS=Homo sapiens GN=CRIPT PE=1 SV=1	sp|Q9P021|CRIPT_HUMAN	11 kDa	20	23	skmes_dox.adpr.msbio	Q9P021	9419	3	0.130434782608696	11	20.0909090909091	23.0909090909091	1.14932126696833	1.14992503748126	CRIPT
CRMP1	Dihydropyrimidinase-related protein 1 OS=Homo sapiens GN=CRMP1 PE=1 SV=1	sp|Q14194|DPYL1_HUMAN (+1)	62 kDa	2	0	skmes_dox.adpr.msbio	Q14194	1400	-2	-1	62	2.01612903225806	0.0161290322580645	0.008	0.00497512437810945	CRMP1
CSNK2B	Casein kinase II subunit beta OS=Homo sapiens GN=CSNK2B PE=1 SV=1	sp|P67870|CSK2B_HUMAN	25 kDa	4	3	skmes_dox.adpr.msbio	P67870	1460	-1	-0.25	25	4.04	3.04	0.752475247524752	0.750623441396509	CSNK2B
CSTA	Cystatin-A OS=Homo sapiens GN=CSTA PE=1 SV=1	sp|P01040|CYTA_HUMAN	11 kDa	6	0	skmes_dox.adpr.msbio	P01040	1475	-6	-1	11	6.09090909090909	0.0909090909090909	0.0149253731343284	0.00166389351081531	CSTA
CTAG2	Cancer/testis antigen 2 OS=Homo sapiens GN=CTAG2 PE=1 SV=2	sp|O75638|CTAG2_HUMAN	21 kDa	2	0	skmes_dox.adpr.msbio	O75638	30848	-2	-1	21	2.04761904761905	0.0476190476190476	0.0232558139534884	0.00497512437810945	CTAG2
CTHRC1	Collagen triple helix repeat-containing protein 1 OS=Homo sapiens GN=CTHRC1 PE=1 SV=1	sp|Q96CG8|CTHR1_HUMAN	26 kDa	3	0	skmes_dox.adpr.msbio	Q96CG8	115908	-3	-1	26	3.03846153846154	0.0384615384615385	0.0126582278481013	0.00332225913621263	CTHRC1
CTNND1	Catenin delta-1 OS=Homo sapiens GN=CTNND1 PE=1 SV=1	sp|O60716|CTND1_HUMAN	108 kDa	20	13	skmes_dox.adpr.msbio	O60716	1500	-7	-0.35	108	20.0092592592593	13.0092592592593	0.650161962054604	0.650174912543728	CTNND1
CTSD	Cathepsin D OS=Homo sapiens GN=CTSD PE=1 SV=1	sp|P07339|CATD_HUMAN	45 kDa	3	2	skmes_dox.adpr.msbio	P07339	1509	-1	-0.333333333333333	45	3.02222222222222	2.02222222222222	0.669117647058823	0.667774086378737	CTSD
CTTN	Src substrate cortactin OS=Homo sapiens GN=CTTN PE=1 SV=2	sp|Q14247|SRC8_HUMAN	62 kDa	3	0	skmes_dox.adpr.msbio	Q14247	2017	-3	-1	62	3.01612903225806	0.0161290322580645	0.0053475935828877	0.00332225913621263	CTTN
CWC27	Peptidyl-prolyl cis-trans isomerase CWC27 homolog OS=Homo sapiens GN=CWC27 PE=1 SV=1	sp|Q6UX04|CWC27_HUMAN	54 kDa	33	35	skmes_dox.adpr.msbio	Q6UX04	10283	2	0.0571428571428571	54	33.0185185185185	35.0185185185185	1.06057206954571	1.06058770069676	CWC27
CXorf56	UPF0428 protein CXorf56 OS=Homo sapiens GN=CXorf56 PE=1 SV=1	sp|Q9H5V9|CX056_HUMAN	26 kDa	13	11	skmes_dox.adpr.msbio	Q9H5V9	63932	-2	-0.153846153846154	26	13.0384615384615	11.0384615384615	0.846607669616519	0.846272098385857	NA
CYCS	Cytochrome c OS=Homo sapiens GN=CYCS PE=1 SV=2	sp|P99999|CYC_HUMAN	12 kDa	13	16	skmes_dox.adpr.msbio	P99999	54205	3	0.1875	12	13.0833333333333	16.0833333333333	1.22929936305732	1.23059185242121	CYCS
CYR61	Protein CYR61 OS=Homo sapiens GN=CYR61 PE=1 SV=1	sp|O00622|CYR61_HUMAN	42 kDa	8	2	skmes_dox.adpr.msbio	O00622	3491	-6	-0.75	42	8.02380952380952	2.02380952380952	0.252225519287834	0.250936329588015	CCN1
DCD	Dermcidin OS=Homo sapiens GN=DCD PE=1 SV=2	sp|P81605|DCD_HUMAN	11 kDa	7	10	skmes_dox.adpr.msbio	P81605	117159	3	0.3	11	7.09090909090909	10.0909090909091	1.42307692307692	1.42796005706134	DCD
DCTN1	Dynactin subunit 1 OS=Homo sapiens GN=DCTN1 PE=1 SV=3	sp|Q14203|DCTN1_HUMAN	142 kDa	2	2	skmes_dox.adpr.msbio	Q14203	1639	0	0	142	2.00704225352113	2.00704225352113	1	1	DCTN1
DDB1	DNA damage-binding protein 1 OS=Homo sapiens GN=DDB1 PE=1 SV=1	sp|Q16531|DDB1_HUMAN	127 kDa	4	15	skmes_dox.adpr.msbio	Q16531	1642	11	0.733333333333333	127	4.00787401574803	15.007874015748	3.74459724950884	3.7431421446384	DDB1
DDX3X	ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3	sp|O00571|DDX3X_HUMAN	73 kDa	23	19	skmes_dox.adpr.msbio	O00571	1654	-4	-0.173913043478261	73	23.013698630137	19.013698630137	0.826190476190476	0.826162538026945	DDX3X
DDX41	Probable ATP-dependent RNA helicase DDX41 OS=Homo sapiens GN=DDX41 PE=1 SV=2	sp|Q9UJV9|DDX41_HUMAN	70 kDa	58	69	skmes_dox.adpr.msbio	Q9UJV9	51428	11	0.159420289855072	70	58.0142857142857	69.0142857142857	1.18960847082	1.18962247888295	DDX41
DDX42	ATP-dependent RNA helicase DDX42 OS=Homo sapiens GN=DDX42 PE=1 SV=1	sp|Q86XP3|DDX42_HUMAN	103 kDa	51	49	skmes_dox.adpr.msbio	Q86XP3	11325	-2	-0.0392156862745098	103	51.0097087378641	49.0097087378641	0.960791777693186	0.96079200156832	DDX42
DDX47	Probable ATP-dependent RNA helicase DDX47 OS=Homo sapiens GN=DDX47 PE=1 SV=1	sp|Q9H0S4|DDX47_HUMAN	51 kDa	10	7	skmes_dox.adpr.msbio	Q9H0S4	51202	-3	-0.3	51	10.0196078431373	7.01960784313725	0.700587084148728	0.7002997002997	DDX47
DDX49	Probable ATP-dependent RNA helicase DDX49 OS=Homo sapiens GN=DDX49 PE=1 SV=1	sp|Q9Y6V7|DDX49_HUMAN	54 kDa	11	12	skmes_dox.adpr.msbio	Q9Y6V7	54555	1	0.0833333333333333	54	11.0185185185185	12.0185185185185	1.09075630252101	1.09082652134423	DDX49
DDX5	Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens GN=DDX5 PE=1 SV=1	sp|P17844|DDX5_HUMAN	69 kDa	16	25	skmes_dox.adpr.msbio	P17844	1655	9	0.36	69	16.0144927536232	25.0144927536232	1.56199095022624	1.56214865708932	DDX5
DHRS7	Dehydrogenase/reductase SDR family member 7 OS=Homo sapiens GN=DHRS7 PE=1 SV=1	sp|Q9Y394|DHRS7_HUMAN	38 kDa	0	2	skmes_dox.adpr.msbio	Q9Y394	51635	2	1	38	0.0263157894736842	2.02631578947368	77	201	DHRS7
DHX15	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 OS=Homo sapiens GN=DHX15 PE=1 SV=2	sp|O43143|DHX15_HUMAN	91 kDa	86	83	skmes_dox.adpr.msbio	O43143	1665	-3	-0.0348837209302326	91	86.010989010989	83.010989010989	0.965120735914143	0.965120334844786	DHX15
DHX16	Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 OS=Homo sapiens GN=DHX16 PE=1 SV=2	sp|O60231|DHX16_HUMAN	119 kDa	61	59	skmes_dox.adpr.msbio	O60231	8449	-2	-0.0327868852459016	119	61.0084033613445	59.0084033613445	0.967217630853994	0.967218488772332	DHX16
DHX29	ATP-dependent RNA helicase DHX29 OS=Homo sapiens GN=DHX29 PE=1 SV=2	sp|Q7Z478|DHX29_HUMAN	155 kDa	2	0	skmes_dox.adpr.msbio	Q7Z478	54505	-2	-1	155	2.00645161290323	0.00645161290322581	0.00321543408360129	0.00497512437810945	DHX29
DHX30	Putative ATP-dependent RNA helicase DHX30 OS=Homo sapiens GN=DHX30 PE=1 SV=1	sp|Q7L2E3|DHX30_HUMAN	134 kDa	0	4	skmes_dox.adpr.msbio	Q7L2E3	22907	4	1	134	0.00746268656716418	4.00746268656716	537	401	DHX30
DHX34	Probable ATP-dependent RNA helicase DHX34 OS=Homo sapiens GN=DHX34 PE=1 SV=2	sp|Q14147|DHX34_HUMAN	128 kDa	0	2	skmes_dox.adpr.msbio	Q14147	9704	2	1	128	0.0078125	2.0078125	257	201	DHX34
DHX35	Probable ATP-dependent RNA helicase DHX35 OS=Homo sapiens GN=DHX35 PE=1 SV=2	sp|Q9H5Z1|DHX35_HUMAN	79 kDa	25	19	skmes_dox.adpr.msbio	Q9H5Z1	60625	-6	-0.24	79	25.0126582278481	19.0126582278481	0.760121457489878	0.760095961615354	DHX35
DHX37	Probable ATP-dependent RNA helicase DHX37 OS=Homo sapiens GN=DHX37 PE=1 SV=1	sp|Q8IY37|DHX37_HUMAN	130 kDa	13	13	skmes_dox.adpr.msbio	Q8IY37	57647	0	0	130	13.0076923076923	13.0076923076923	1	1	DHX37
DHX38	Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 OS=Homo sapiens GN=DHX38 PE=1 SV=2	sp|Q92620|PRP16_HUMAN	141 kDa	10	9	skmes_dox.adpr.msbio	Q92620	9785	-1	-0.1	141	10.0070921985816	9.00709219858156	0.900070871722183	0.9000999000999	DHX38
DHX40	Probable ATP-dependent RNA helicase DHX40 OS=Homo sapiens GN=DHX40 PE=1 SV=2	sp|Q8IX18|DHX40_HUMAN	89 kDa	73	87	skmes_dox.adpr.msbio	Q8IX18	79665	14	0.160919540229885	89	73.0112359550562	87.0112359550562	1.1917513080948	1.19175455417066	DHX40
DHX8	ATP-dependent RNA helicase DHX8 OS=Homo sapiens GN=DHX8 PE=1 SV=1	sp|Q14562|DHX8_HUMAN	139 kDa	13	16	skmes_dox.adpr.msbio	Q14562	1659	3	0.1875	139	13.0071942446043	16.0071942446043	1.23064159292035	1.23059185242121	DHX8
DHX9	ATP-dependent RNA helicase A OS=Homo sapiens GN=DHX9 PE=1 SV=4	sp|Q08211|DHX9_HUMAN	141 kDa	9	19	skmes_dox.adpr.msbio	Q08211	1660	10	0.526315789473684	141	9.00709219858156	19.0070921985816	2.11023622047244	2.10987791342952	DHX9
DIAPH3	Protein diaphanous homolog 3 OS=Homo sapiens GN=DIAPH3 PE=1 SV=4	sp|Q9NSV4|DIAP3_HUMAN	137 kDa	12	4	skmes_dox.adpr.msbio	Q9NSV4	81624	-8	-0.666666666666667	137	12.007299270073	4.00729927007299	0.333738601823708	0.333888426311407	DIAPH3
DKC1	H/ACA ribonucleoprotein complex subunit 4 OS=Homo sapiens GN=DKC1 PE=1 SV=3	sp|O60832|DKC1_HUMAN	58 kDa	0	2	skmes_dox.adpr.msbio	O60832	1736	2	1	58	0.0172413793103448	2.01724137931034	117	201	DKC1
DLG5	Disks large homolog 5 OS=Homo sapiens GN=DLG5 PE=1 SV=4	sp|Q8TDM6|DLG5_HUMAN	214 kDa	5	0	skmes_dox.adpr.msbio	Q8TDM6	9231	-5	-1	214	5.00467289719626	0.00467289719626168	0.000933706816059757	0.00199600798403194	DLG5
