gene.symbol	gene.arm	arm.ngenes	arm.amp.freq	arm.amp.qvalue	arm.del.freq	arm.del.qvalue	peak.wide.boundary.hg19	peak.qvalue	peak.residual.qvalue	peak.cytoband	peak.oncogenes	peak.ngenes	peak.size	peak.gene.pos	gene.loc.hg19	focal.amp.high	focal.amp.low	focal.amp.high.freq	focal.amp.low.freq	focal.amp.max	focal.del.high	focal.del.low	focal.del.min	focal.del.high.freq	focal.del.low.freq	focal.cnv.exp.cor	focal.cnv.exp.cor.pvalue	focal.amphigh.exp.lfc	focal.amplow.exp.lfc	focal.amp.exp.lfc	nsamples.x	all.amp.high	all.amp.low	all.amp.high.freq	all.amp.low.freq	all.amp.max	all.del.high	all.del.low	all.del.high.freq	all.del.low.freq	all.del.min	all.cnv.exp.cor	all.cnv.exp.cor.pvalue	all.amphigh.exp.lfc	all.amplow.exp.lfc	all.amp.exp.lfc	nsamples.y	cancer.code	cancer.name
PARP1	1q	1195	0.22	1	0.21	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	4	0.00778210116731518	0.0155642023346304	3.657	5	47	-1.751	0.0194552529182879	0.182879377431907	0.269501531638173	1.28024406936086e-05	0	0	0	257	3	33	0.0116731517509728	0.1284046692607	3.657	3	84	0.0116731517509728	0.326848249027237	-1.189	0.339398796190197	2.71298654465488e-08	0	0.701381233520001	0.697924692437351	257	sarc	Sarcoma
PARP1	1q	1195	0.49	0	0.18	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	26	0.00817438692098093	0.0708446866485014	1.457	2	13	-1.449	0.00544959128065395	0.0354223433242507	0.269696417320729	1.61147044719737e-07	0	0.367276728889241	0.388662354416049	367	11	173	0.0299727520435967	0.471389645776567	2.065	0	26	0	0.0708446866485014	-0.881	0.599292034610598	4.68712777903706e-37	0.975913226777948	0.508220735422807	0.536180612623387	367	skcm	Skin Cutaneous Melanoma
PARP1	1q	1195	0.23	2.6e-06	0.1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	31	0.0158730158730159	0.0702947845804989	1.97	1	7	-0.941	0.00226757369614512	0.0158730158730159	0.177659908008088	0.000556908711632136	0	0.414102619267316	0.436761186206841	441	8	128	0.018140589569161	0.290249433106576	1.86	0	20	0	0.0453514739229025	-0.528	0.398742046459602	1.05258954305131e-15	0	0.377430510482405	0.393802500285138	441	stad	Stomach Adenocarcinoma
PARP1	1q	1195	0.42	3.51e-05	0.11	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	5	0.00666666666666667	0.0333333333333333	0.834	1	5	-1.283	0.00666666666666667	0.0333333333333333	0.0868474466175949	0.290621234130129	0	0	0	150	0	68	0	0.453333333333333	1.624	1	7	0.00666666666666667	0.0466666666666667	-1.18	0.103060560617465	0.209473476696462	0	0.140417830527985	0.140417830527985	150	tgct	Testicular Germ Cell Tumors
PARP1	1q	1195	0.05	2.91e-13	0.01	0.995	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	0.00400801603206413	0.00200400801603206	0.69	0	0	0	0	0	0.0946808055234262	0.035397380195352	0	0	0	499	4	24	0.00801603206412826	0.0480961923847695	1.479	0	3	0	0.00601202404809619	-0.343	0.171021054054212	0.000133624943932366	0	0.563331269149643	0.541107593850308	499	thca	Thyroid Carcinoma
PARP1	1q	1195	0.17	3.45e-08	0.03	0.981	chr1:208606110-249250621	0.24554	0.24554	1q41	AKT3	354	40644511	all within	chr1:226548392-226595780	1	3	0.00813008130081301	0.024390243902439	0.695	1	0	-1.001	0.00813008130081301	0	0.0580689868191535	0.532231555331772	0	0	0	123	3	25	0.024390243902439	0.203252032520325	2.545	1	0	0.00813008130081301	0	-1.006	0.603017432465748	4.98178275116683e-13	0	0.658906891268524	0.660700058542766	123	thym	Thymoma
PARP1	1q	1195	0.35	0	0.06	1	chr1:223903873-249250621	2.3921e-06	0.10322	1q42.3	AKT3	262	25346748	all within	chr1:226548392-226595780	6	32	0.0111317254174397	0.0593692022263451	1.638	2	8	-0.835	0.00371057513914657	0.0148423005565863	0.224726582597795	1.34347522858055e-07	0	0.477294893966529	0.483891702751401	539	16	207	0.0296846011131725	0.38404452690167	2.038	1	12	0.00185528756957328	0.0222634508348794	-0.877	0.421667342140411	1.19979728772565e-24	0.749359809040493	0.477333586865596	0.495468668343922	539	ucec	Uterine Corpus Endometrial Carcinoma
PARP1	1q	1195	0.67	0.000941	0.42	0.602	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	8	0.0535714285714286	0.142857142857143	1.122	0	2	-0.57	0	0.0357142857142857	-0.00978342022346931	0.943484569729382	0	0	-0.0724483618145477	56	3	36	0.0535714285714286	0.642857142857143	1.473	0	3	0	0.0535714285714286	-0.361	0.473321548704421	0.000262635154491665	0	0.366477599985414	0.345810130464375	56	ucs	Uterine Carcinosarcoma
PARP1	1q	1195	0.1	0.147	0.04	0.984	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3	0.0125	0.0375	0.985	1	0	-1.103	0.0125	0	0.341358574441381	0.00194307292927411	0	0	0	80	1	11	0.0125	0.1375	1.533	1	0	0.0125	0	-1.118	0.251741678896453	0.0242831675038245	0	0.633857769551063	0.640747840327731	80	uvm	Uveal Melanoma
PARP10	8q	551	0.49	0.000744	0.23	0.999	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	5	0.0222222222222222	0.0555555555555556	1.23	0	1	-0.859	0	0.0111111111111111	0.348285574834704	0.00190916804545622	0	0	0	90	1	40	0.0111111111111111	0.444444444444444	1.84	0	13	0	0.144444444444444	-0.86	0.572326218059047	5.38866644978654e-08	0	0.871114820689543	0.899293264687958	90	acc	Adrenocortical Carcinoma
PARP10	8q	551	0.52	0	0.25	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	50	0.0392156862745098	0.122549019607843	1.825	6	21	-2.183	0.0147058823529412	0.0514705882352941	0.10320371854124	0.0374143845045464	0.36212131697688	-0.125246298301263	-0.014480931192594	408	20	219	0.0490196078431373	0.536764705882353	2.36	0	26	0	0.0637254901960784	-0.808	0.222366575785759	5.92331268048258e-06	0.492510642155694	0.161572322790899	0.187991768454475	408	blca	Bladder Urothelial Carcinoma
PARP10	8q	551	0.51	0	0.24	0.906	NA	NA	NA	NA	NA	NA	NA	NA	NA	72	144	0.0666666666666667	0.133333333333333	3.657	15	65	-4.499	0.0138888888888889	0.0601851851851852	0.192373544538252	2.1442083250758e-10	0.437044559814922	0.272282027961184	0.326946232454714	1080	161	457	0.149074074074074	0.423148148148148	3.657	3	66	0.00277777777777778	0.0611111111111111	-0.985	0.327109608810515	3.75391969070938e-28	0.698193783911966	0.356239077637976	0.444790866396223	1080	brca	 Breast Invasive Carcinoma
PARP10	8q	551	0.33	4.64e-07	0.14	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	32	0.0169491525423729	0.108474576271186	1.84	1	6	-0.81	0.00338983050847458	0.0203389830508475	0.219451327302499	0.000156776798509929	0	0.290782459156293	0.324931134073225	295	11	108	0.0372881355932203	0.366101694915254	2.735	0	22	0	0.0745762711864407	-0.85	0.304924077079458	1.06474159631671e-07	0.329148297341369	0.326762189686793	0.326984623451203	295	cesc	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
PARP10	8q	551	0.33	0.274	0.23	0.945	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	0.111111111111111	0.0555555555555556	1.936	0	0	0	0	0	0.35999766395955	0.031033012625373	0	0	0	36	3	12	0.0833333333333333	0.333333333333333	2.158	0	1	0	0.0277777777777778	-0.296	0.335650855474119	0.0453586751231478	0	0.141849861789948	0.256576722799427	36	chol	Cholangiocarcinoma
PARP10	8q	551	0.51	0	0.19	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	34	0.0155210643015521	0.0753880266075388	3.38	4	7	-1.607	0.00886917960088692	0.0155210643015521	0.19597701460872	2.45369613090577e-05	0	0.248800323927964	0.278507106254428	451	18	232	0.0399113082039911	0.514412416851441	2.582	0	20	0	0.0443458980044346	-1.003	0.303628546299535	3.3517576207672e-11	0.661486438446648	0.285233989939409	0.312216237242717	451	coad	Colon Adenocarcinoma
PARP10	8q	551	0.18	0.175	0.1	0.985	chr8:112651328-146364022	0.018626	0.018626	8q24.23	MYC	233	33712694	all within	chrHG104_HG975_PATCH:145059323-145094942	1	5	0.0208333333333333	0.104166666666667	1.319	1	1	-0.119	0.0208333333333333	0.0208333333333333	0.311368695000958	0.0312221500415803	0	0	0	48	1	12	0.0208333333333333	0.25	1.556	2	2	0.0416666666666667	0.0416666666666667	-0.33	0.486373518525361	0.000456584139949578	0	0.544869831516735	0.529867280207728	48	dlbc	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma
PARP10	8q	551	0.18	0.175	0.1	0.985	chr8:112651328-146364022	0.018626	0.018626	8q24.23	MYC	233	33712694	all within	chr8:145051321-145086940	1	5	0.0208333333333333	0.104166666666667	1.319	1	1	-0.119	0.0208333333333333	0.0208333333333333	0.311368695000958	0.0312221500415803	0	0	0	48	1	12	0.0208333333333333	0.25	1.556	2	2	0.0416666666666667	0.0416666666666667	-0.33	0.486373518525361	0.000456584139949578	0	0.544869831516735	0.529867280207728	48	dlbc	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma
PARP10	8q	551	0.62	2.57e-10	0.29	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	39	0.0652173913043478	0.21195652173913	2.041	6	7	-1.138	0.0326086956521739	0.0380434782608696	0.266466604398905	0.000659387283274126	0.598461692558183	0.231183834691407	0.323003299158101	184	29	93	0.157608695652174	0.505434782608696	2.599	0	16	0	0.0869565217391304	-0.836	0.401178670563948	1.46182886373431e-07	0.653712665639294	0.144946699347599	0.260138993602323	184	esca	Esophageal Carcinoma
PARP10	8q	551	0.11	1	0.08	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	11	0.00693240901213172	0.0190641247833622	1.22	1	14	-1.063	0.00173310225303293	0.024263431542461	0.0234410228312058	0.77883085558149	0	-0.225428588093326	-0.274861903520377	577	7	59	0.0121317157712305	0.102253032928943	1.908	0	50	0	0.0866551126516465	-1.063	0.0210974836289202	0.800454604236994	0	-0.120288149534812	-0.128620645302813	577	gbm	Glioblastoma Multiforme
PARP10	8q	551	0.62	0	0.23	0.853	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	71	0.0574712643678161	0.136015325670498	1.825	1	10	-0.794	0.00191570881226054	0.0191570881226054	0.1452937232316	0.00120230225207162	0.164571775249401	0.268334672323895	0.23868813030261	522	54	322	0.103448275862069	0.616858237547893	2.576	0	6	0	0.0114942528735632	-0.765	0.268709335355006	1.28541132232074e-09	0.523321458087297	0.355559169746891	0.379391695388564	522	hnsc	Head and Neck Squamous Cell Carcinoma
PARP10	8q	551	0.3	0.661	0.18	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.0151515151515152	1.583	0	0	0	0	0	0.21320071635561	0.0881583808707976	0	0	0	66	1	17	0.0151515151515152	0.257575757575758	3.293	0	9	0	0.136363636363636	-0.911	0.676618114756157	6.14230447435428e-10	0	0.36297151038834	0.425290725250258	66	kich	Kidney Chromophobe
PARP10	8q	551	0.12	0.755	0.15	0.0123	chr8:69506698-146364022	0.15559	0.15559	8q24.22	MYC	450	76857324	all within	chrHG104_HG975_PATCH:145059323-145094942	2	12	0.00378787878787879	0.0227272727272727	0.648	0	0	0	0	0	0.105886474162804	0.0151184358341547	0	0.566151888060129	0.442044280584717	528	4	74	0.00757575757575758	0.140151515151515	1.32	0	50	0	0.0946969696969697	-0.719	0.219496548139873	3.69100157128564e-07	0	0.304640688955647	0.303053828532646	528	kirc	Kidney Renal Clear Cell Carcinoma
PARP10	8q	551	0.12	0.755	0.15	0.0123	chr8:69506698-146364022	0.15559	0.15559	8q24.22	MYC	450	76857324	all within	chr8:145051321-145086940	2	12	0.00378787878787879	0.0227272727272727	0.648	0	0	0	0	0	0.105886474162804	0.0151184358341547	0	0.566151888060129	0.442044280584717	528	4	74	0.00757575757575758	0.140151515151515	1.32	0	50	0	0.0946969696969697	-0.719	0.219496548139873	3.69100157128564e-07	0	0.304640688955647	0.303053828532646	528	kirc	Kidney Renal Clear Cell Carcinoma
PARP10	8q	551	0.09	1	0.03	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	0.0104166666666667	0.739	0	1	-0.132	0	0.00347222222222222	0.12218095948675	0.0389266874008328	0	0	0	288	0	28	0	0.0972222222222222	1.974	1	8	0.00347222222222222	0.0277777777777778	-0.93	0.0921326996570695	0.120043776771222	0	0.390336739109259	0.390336739109259	288	kirp	Kidney Renal Papillary Cell Carcinoma
PARP10	8q	551	0.12	0	0	0.949	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0.00523560209424084	0	1.404	0	0	0	0	0	0.00927727214085426	0.916242648173809	0	0	0	191	1	23	0.00523560209424084	0.120418848167539	1.405	0	0	0	0	-0.054	0.110159904916069	0.210362356157814	0	0.0745372555872326	0.0797127336402417	191	laml	Acute Myeloid Leukemia
PARP10	8q	551	0.11	0.0241	0.02	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	20	0.0467836257309941	0.0389863547758285	2.951	8	13	-2.766	0.0155945419103314	0.0253411306042885	0.0810494590446283	0.067960934948065	-0.115437418122955	0.0349790783481874	-0.0470662833633444	513	33	59	0.064327485380117	0.115009746588694	3.416	8	20	0.0155945419103314	0.0389863547758285	-1.004	0.0886710615878841	0.0457646935538434	-0.00779115612835568	-0.0406338976829064	-0.028591559112904	513	lgg	Brain Lower Grade Glioma
PARP10	8q	551	0.52	0	0.36	6.19e-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	51	0.0594594594594595	0.137837837837838	2.095	2	7	-1.488	0.00540540540540541	0.0189189189189189	0.181875963013449	0.000488169958525519	0.255270578576618	0.347792152250985	0.320426616375468	370	60	164	0.162162162162162	0.443243243243243	3.657	0	22	0	0.0594594594594595	-0.948	0.546061739902047	1.11880701467527e-29	0.967854465792355	0.459656041813222	0.598888486739011	370	lihc	Liver Hepatocellular Carcinoma
PARP10	8q	551	0.51	0	0.27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	75	0.0387596899224806	0.145348837209302	2.532	5	18	-0.729	0.00968992248062015	0.0348837209302326	0.152253158717446	0.000500451125854285	0.520166668004578	0.030266028067337	0.132328661387596	516	35	258	0.0678294573643411	0.5	3.361	2	32	0.00387596899224806	0.062015503875969	-0.724	0.348765249049687	2.73097288132031e-16	0.594783930095882	0.348788542934775	0.378173657442075	516	luad	Lung Adenocarcinoma
PARP10	8q	551	0.54	3.54e-11	0.3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	118	0.0379241516966068	0.235528942115768	1.743	2	17	-0.774	0.00399201596806387	0.0339321357285429	0.131940617792844	0.00314847125640946	0.883526897645478	0.00183581997871229	0.117678443321791	501	39	290	0.0778443113772455	0.578842315369261	2.303	0	29	0	0.0578842315369262	-0.811	0.252768795773533	1.03129079412683e-08	0.928441853752436	0.270542635653048	0.346762667018221	501	lusc	Lung Squamous Cell Carcinoma
PARP10	8q	551	0.17	0.997	0.05	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	4	0.0114942528735632	0.0459770114942529	1.082	0	4	-0.659	0	0.0459770114942529	0.0327982497787105	0.764338595907861	0	0	0	87	1	16	0.0114942528735632	0.183908045977011	1.083	0	6	0	0.0689655172413793	-0.659	0.175217266650717	0.106607526539581	0	0.214173787537765	0.192933881912046	87	meso	 Mesothelioma
PARP10	8q	551	0.49	5.24e-07	0.31	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	158	156	0.272884283246978	0.269430051813472	4.95	5	24	-1.26	0.00863557858376511	0.0414507772020725	0.479073383456121	1.25735353849345e-22	1.01863850055606	0.2825191825601	0.65057884155808	579	199	239	0.343696027633851	0.412780656303972	3.657	2	45	0.00345423143350604	0.077720207253886	-1.26	0.638561136485397	8.94066402951551e-44	1.24532859840306	0.491510134183794	0.861853003364688	579	ov	Ovarian Serous Cystadenocarcinoma
PARP10	8q	551	0.25	0.00109	0.16	0.874	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	10	0.0597826086956522	0.0543478260869565	1.138	1	1	-0.934	0.00543478260869565	0.00543478260869565	0.209484922603082	0.00526498409293808	0.617549926180889	0.0060396141915362	0.326354539519293	184	18	47	0.0978260869565217	0.255434782608696	2.235	1	6	0.00543478260869565	0.0326086956521739	-0.699	0.245481215195364	0.00102393706561079	0.41213352097158	0.175700037872997	0.244342016837101	184	paad	Pancreatic Adenocarcinoma
PARP10	8q	551	0.08	0.952	0.09	0.342	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.00617283950617284	0.519	0	3	-0.896	0	0.0185185185185185	0.155706710110749	0.0485697868637843	0	0	0	162	1	13	0.00617283950617284	0.0802469135802469	0.969	0	15	0	0.0925925925925926	-0.925	0.105806456510157	0.181606328989578	0	0.174048760786066	0.24335617056981	162	pcpg	Pheochromocytoma and Paraganglioma
PARP10	8q	551	0.25	0	0.08	0.0544	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	14	0.0142276422764228	0.0284552845528455	1.215	10	10	-1.571	0.0203252032520325	0.0203252032520325	0.143007809481303	0.00152125066633569	0	0.761703229234946	0.728651800786437	492	26	109	0.0528455284552846	0.221544715447154	2.659	3	10	0.00609756097560976	0.0203252032520325	-0.927	0.332961574875961	4.0043390951305e-14	0.720744922355707	0.453157942749856	0.504693212896168	492	prad	Prostate Adenocarcinoma
PARP10	8q	551	0.54	0	0.26	0.419	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	28	0.0121212121212121	0.16969696969697	1.798	0	4	-0.603	0	0.0242424242424242	0.226412834420468	0.00355373532370257	0	0.343301850538605	0.390244919295492	165	12	91	0.0727272727272727	0.551515151515152	3.024	0	9	0	0.0545454545454545	-0.667	0.489432351989624	2.92267778417698e-11	0.795747762041667	0.461333704914497	0.500676535164752	165	read	Rectum Adenocarcinoma
PARP10	8q	551	0.3	0.751	0.25	1	chr8:54604081-146364022	0.18425	0.18425	8q24.21	MYC,PLAG1	531	91759941	all within	chrHG104_HG975_PATCH:145059323-145094942	7	27	0.0272373540856031	0.105058365758755	1.979	4	16	-1.548	0.0155642023346304	0.0622568093385214	0.208626361098518	0.000802041722834095	0	0.101984375945192	-0.024431078192241	257	10	70	0.0389105058365759	0.272373540856031	2.569	1	42	0.00389105058365759	0.163424124513619	-1.278	0.269208514195674	1.30940529609316e-05	-0.552737284964487	0.163119219125497	0.0736371561142493	257	sarc	Sarcoma
PARP10	8q	551	0.3	0.751	0.25	1	chr8:54604081-146364022	0.18425	0.18425	8q24.21	MYC,PLAG1	531	91759941	all within	chr8:145051321-145086940	7	27	0.0272373540856031	0.105058365758755	1.979	4	16	-1.548	0.0155642023346304	0.0622568093385214	0.208626361098518	0.000802041722834095	0	0.101984375945192	-0.024431078192241	257	10	70	0.0389105058365759	0.272373540856031	2.569	1	42	0.00389105058365759	0.163424124513619	-1.278	0.269208514195674	1.30940529609316e-05	-0.552737284964487	0.163119219125497	0.0736371561142493	257	sarc	Sarcoma
PARP10	8q	551	0.49	0	0.17	1	chr8:115168887-146364022	2.8957e-05	2.8957e-05	8q24.21	MYC	230	31195135	all within	chrHG104_HG975_PATCH:145059323-145094942	16	25	0.0435967302452316	0.0681198910081744	2.354	2	11	-4.021	0.00544959128065395	0.0299727520435967	0.163692345309871	0.00167725314221788	-0.0708964862844166	0.366050633138214	0.195534684095236	367	26	165	0.0708446866485014	0.449591280653951	3.327	0	27	0	0.0735694822888283	-0.869	0.247770125101244	1.5950752976061e-06	0.13600085977889	0.374656710216294	0.34199854120907	367	skcm	Skin Cutaneous Melanoma
PARP10	8q	551	0.49	0	0.17	1	chr8:115168887-146364022	2.8957e-05	2.8957e-05	8q24.21	MYC	230	31195135	all within	chr8:145051321-145086940	16	25	0.0435967302452316	0.0681198910081744	2.354	2	11	-4.021	0.00544959128065395	0.0299727520435967	0.163692345309871	0.00167725314221788	-0.0708964862844166	0.366050633138214	0.195534684095236	367	26	165	0.0708446866485014	0.449591280653951	3.327	0	27	0	0.0735694822888283	-0.869	0.247770125101244	1.5950752976061e-06	0.13600085977889	0.374656710216294	0.34199854120907	367	skcm	Skin Cutaneous Melanoma
PARP10	8q	551	0.58	0	0.23	0.759	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	51	0.0408163265306122	0.115646258503401	2.456	9	10	-1.21	0.0204081632653061	0.0226757369614512	0.148656955708519	0.00396049722028551	0.708047893868905	-0.00865745750587976	0.164340385929413	441	27	254	0.0612244897959184	0.575963718820862	2.473	1	23	0.00226757369614512	0.0521541950113379	-0.892	0.312167321105096	6.75497481675937e-10	0.762725286333487	0.234202847438199	0.281232386492441	441	stad	Stomach Adenocarcinoma
PARP10	8q	551	0.76	0	0.19	1	chr8:70207598-146364022	0.13696	0.13696	8q23.3	MYC	448	76156424	all within	chrHG104_HG975_PATCH:145059323-145094942	0	7	0	0.0466666666666667	0.777	2	8	-0.85	0.0133333333333333	0.0533333333333333	0.227975541481064	0.00501907183393668	0	0	0	150	1	107	0.00666666666666667	0.713333333333333	1.509	0	8	0	0.0533333333333333	-0.572	0.121452408135774	0.138733174792466	0	0.286244513681122	0.287678338241268	150	tgct	Testicular Germ Cell Tumors
PARP10	8q	551	0.76	0	0.19	1	chr8:70207598-146364022	0.13696	0.13696	8q23.3	MYC	448	76156424	all within	chr8:145051321-145086940	0	7	0	0.0466666666666667	0.777	2	8	-0.85	0.0133333333333333	0.0533333333333333	0.227975541481064	0.00501907183393668	0	0	0	150	1	107	0.00666666666666667	0.713333333333333	1.509	0	8	0	0.0533333333333333	-0.572	0.121452408135774	0.138733174792466	0	0.286244513681122	0.287678338241268	150	tgct	Testicular Germ Cell Tumors
PARP10	8q	551	0.01	0.907	0.01	0.995	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	2	0	-0.87	0.00400801603206413	0	0.105064168209193	0.0195058501940028	0	0	0	499	0	7	0	0.0140280561122244	0.542	2	4	0.00400801603206413	0.00801603206412826	-0.87	0.141554356318327	0.0016097800077589	0	0	0	499	thca	Thyroid Carcinoma
PARP10	8q	551	0.09	0.0629	0.02	0.981	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	0.016260162601626	0.879	0	0	0	0	0	0.0572656586224354	0.537928808765493	0	0	0	123	1	10	0.00813008130081301	0.0813008130081301	1.302	0	2	0	0.016260162601626	-0.245	0.20075356601234	0.0292745566445124	0	0.897538470407196	0.786430271180033	123	thym	Thymoma
PARP10	8q	551	0.3	0	0.07	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	27	0.025974025974026	0.0500927643784787	2.302	7	21	-4.578	0.012987012987013	0.038961038961039	0.139936331760868	0.00112472499534342	0.7140087440593	0.31306557638391	0.443372105878412	539	23	159	0.0426716141001855	0.294990723562152	3.657	1	28	0.00185528756957328	0.051948051948052	-0.921	0.23970397976774	1.75580742996659e-08	0.987819423205926	0.193471177782073	0.289491295360781	539	ucec	Uterine Corpus Endometrial Carcinoma
PARP10	8q	551	0.59	0.249	0.47	0.758	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4	0.0535714285714286	0.0714285714285714	1.846	0	5	-0.646	0	0.0892857142857143	-0.172425475786351	0.208094135196513	0	0	0	56	8	27	0.142857142857143	0.482142857142857	2.888	0	9	0	0.160714285714286	-0.811	0.231962481962482	0.0884259031644616	0	0.531941258296142	0.528256729652028	56	ucs	Uterine Carcinosarcoma
PARP10	8q	551	0.68	0	0.14	0.0733	chr8:107863152-146364022	8.8879e-13	8.8879e-13	8q24.22	MYC	247	38500870	all within	chrHG104_HG975_PATCH:145059323-145094942	10	6	0.125	0.075	2.736	1	0	-0.157	0.0125	0	0.325771191060179	0.00318989474062394	0.745650565230331	0	0.798811565355235	80	14	47	0.175	0.5875	3.657	0	0	0	0	-0.009	0.650534201282667	6.52010468018408e-11	1.54508905722411	1.15058813733204	1.24112933206136	80	uvm	Uveal Melanoma
PARP10	8q	551	0.68	0	0.14	0.0733	chr8:107863152-146364022	8.8879e-13	8.8879e-13	8q24.22	MYC	247	38500870	all within	chr8:145051321-145086940	10	6	0.125	0.075	2.736	1	0	-0.157	0.0125	0	0.325771191060179	0.00318989474062394	0.745650565230331	0	0.798811565355235	80	14	47	0.175	0.5875	3.657	0	0	0	0	-0.009	0.650534201282667	6.52010468018408e-11	1.54508905722411	1.15058813733204	1.24112933206136	80	uvm	Uveal Melanoma
PARP11	12p	339	0.75	2.28e-15	0.19	0.999	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	0.0333333333333333	0.809	0	0	0	0	0	-0.0829110365964027	0.473449923741934	0	0	0	90	0	63	0	0.7	1.847	0	4	0	0.0444444444444444	-0.865	0.438659217914993	6.59349645418544e-05	0	0.431117312351605	0.431117312351605	90	acc	Adrenocortical Carcinoma
PARP11	12p	339	0.32	1	0.2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	19	0.0196078431372549	0.0465686274509804	3.962	2	12	-1.076	0.00490196078431373	0.0294117647058824	0.172640407029814	0.000467916946465407	0	0.112337864709793	0.496149691695121	408	9	123	0.0220588235294118	0.301470588235294	3.657	1	53	0.00245098039215686	0.129901960784314	-0.863	0.280693437607167	8.33223300871890e-09	0	0.303435173284661	0.373198020973181	408	blca	Bladder Urothelial Carcinoma
PARP11	12p	339	0.23	1	0.19	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	64	0.0212962962962963	0.0592592592592593	3.657	13	40	-4.213	0.012037037037037	0.037037037037037	0.0123407697826858	0.686508219353454	0.0865952412572293	-0.474618537806546	-0.326251676674743	1080	30	238	0.0277777777777778	0.22037037037037	3.657	4	148	0.0037037037037037	0.137037037037037	-1.171	0.139702092427684	4.40621806058416e-06	0.0920247261029608	-0.276793989270198	-0.235508312176188	1080	brca	 Breast Invasive Carcinoma
PARP11	12p	339	0.21	1	0.17	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	7	0.00338983050847458	0.023728813559322	1.567	1	7	-3.657	0.00338983050847458	0.023728813559322	0.13737550936521	0.0188466658802527	0	0	0	295	1	59	0.00338983050847458	0.2	1.616	1	42	0.00338983050847458	0.142372881355932	-0.946	0.344193324135108	1.52254369644073e-09	0	0.645337270974435	0.658829634289945	295	cesc	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
